Date,HE,PGE,SCE,SDGE,VEA,CAISO Total
6/13/2017,42899.25,10378.19723,9989.936075,1822.55804,43.34183032,22234.03342
6/13/2017,42899.29167,10936.26624,10379.09002,1954.878109,45.75444229,23315.98889
6/13/2017,42899.33333,11430.14551,10873.09968,2090.019731,48.14965287,24441.41471
6/13/2017,42899.375,11568.87778,11187.64996,2146.893087,52.54177688,24955.96263
6/13/2017,42899.41667,11503.65088,11482.47137,2143.809988,51.99402161,25181.92668
6/13/2017,42899.45833,11503.93188,11694.48373,2127.42159,54.01454035,25379.85132
6/13/2017,42899.5,11478.34911,11875.15489,2125.057553,56.52394476,25535.08581
6/13/2017,42899.54167,11452.65647,12068.46007,2119.643517,58.79470751,25699.55486
6/13/2017,42899.58333,11719.69552,12463.94351,2150.72864,62.08226643,26396.45013
6/13/2017,42899.625,11951.83356,12883.82917,2194.982968,66.15330656,27096.79937
6/13/2017,42899.66667,12246.24422,13411.85665,2272.362609,69.80730162,28000.2711
6/13/2017,42899.70833,12652.47875,13728.57203,2371.44839,73.2611043,28825.75999
6/13/2017,42899.75,13073.76495,13837.0419,2486.844877,74.65986954,29472.31187
6/13/2017,42899.79167,13500.66449,13805.2365,2562.691786,73.51005718,29942.10277
6/13/2017,42899.83333,13673.79451,13718.0571,2600.046205,69.87801205,30061.77591
6/13/2017,42899.875,13737.30753,13908.58106,2703.103503,65.71148809,30414.70415
6/13/2017,42899.91667,13632.87259,13420.79818,2581.355862,60.06795007,29695.09442
6/13/2017,42899.95833,12662.90197,12318.59408,2347.420559,53.6088106,27382.52524
6/13/2017,42900,11607.16163,11415.55392,2109.348121,48.18718818,25180.25096
6/14/2017,42900.04167,10771.73468,10662.27209,1934.67076,44.44412003,23413.12167
6/14/2017,42900.08333,10313.11782,10208.30649,1829.240399,42.25127239,22392.9152
6/14/2017,42900.125,10012.77712,9847.58249,1761.175742,41.05662312,21662.59168
6/14/2017,42900.16667,9917.037061,9703.4872,1735.092091,40.74876839,21396.36546
6/14/2017,42900.20833,10068.74794,9828.202053,1761.600353,41.9361337,21700.487
6/14/2017,42900.25,10520.27315,10177.58687,1858.815465,44.6259452,22601.30174
6/14/2017,42900.29167,11104.57929,10630.79702,1987.217068,46.82684719,23769.42033
6/14/2017,42900.33333,11668.55995,11288.15293,2103.915006,49.41002288,25110.03763
6/14/2017,42900.375,11877.2228,11638.98021,2161.866339,51.42691642,25729.49641
6/14/2017,42900.41667,11972.48683,12128.24645,2231.18737,54.79452538,26386.71546
6/14/2017,42900.45833,12098.38204,12696.01034,2219.716704,59.59411486,27073.70315
6/14/2017,42900.5,12225.34485,13201.14651,2229.870182,64.55282381,27720.9151
6/14/2017,42900.54167,12363.1913,13678.48994,2258.332209,70.36382745,28370.37771
6/14/2017,42900.58333,12835.74079,14408.09724,2315.635968,77.13955327,29636.61422
6/14/2017,42900.625,13304.18742,14989.26053,2402.500473,83.34290594,30779.29135
6/14/2017,42900.66667,13825.48056,15585.12631,2488.602013,88.14101372,31987.35023
6/14/2017,42900.70833,14354.8665,15991.53667,2597.987319,90.98378934,33035.37403
6/14/2017,42900.75,14779.86103,16146.06973,2707.57102,91.42883529,33724.93018
6/14/2017,42900.79167,15086.77328,15879.11077,2740.117676,88.68205773,33794.68374
6/14/2017,42900.83333,15052.20808,15464.28323,2741.283552,82.35852164,33340.13388
6/14/2017,42900.875,14812.63289,15301.60732,2811.189676,75.7660471,33001.19631
6/14/2017,42900.91667,14470.15575,14638.167,2686.833578,67.8766487,31863.03272
6/14/2017,42900.95833,13298.76921,13400.02219,2426.45817,59.62890433,29184.87835
6/14/2017,42901,12133.49264,12159.95804,2171.398785,52.9460687,26517.79513
6/15/2017,42901.04167,11263.18243,11247.9148,2012.33878,48.33265852,24571.76858
6/15/2017,42901.08333,10692.17501,10611.48861,1934.878005,45.12037776,23283.6779
6/15/2017,42901.125,10327.38436,10183.28523,1867.517612,43.32166416,22421.50881
6/15/2017,42901.16667,10179.9504,10011.63573,1832.298007,42.65492589,22066.5392
6/15/2017,42901.20833,10326.20639,10104.062,1856.150154,43.51195364,22329.93038
6/15/2017,42901.25,10754.97841,10372.01667,1914.624635,45.24390613,23086.86374
6/15/2017,42901.29167,11312.5282,10896.39864,2032.338657,47.80940968,24289.07516
6/15/2017,42901.33333,11888.74478,11540.31601,2204.473854,51.26635376,25684.8013
6/15/2017,42901.375,12155.45912,12014.56857,2274.179857,55.53365668,26499.74113
6/15/2017,42901.41667,12308.02894,12598.87154,2311.862203,61.25177406,27280.01481
6/15/2017,42901.45833,12509.18232,13442.02674,2310.311195,68.46377974,28329.98393
6/15/2017,42901.5,12724.57003,14082.27763,2346.228555,76.87997215,29229.95604
6/15/2017,42901.54167,13274.6523,14735.45661,2394.64026,84.38114775,30489.13141
6/15/2017,42901.58333,13657.47428,15516.10826,2480.51627,90.89238084,31744.99151
6/15/2017,42901.625,14052.27278,16279.70197,2576.559632,95.98814621,33004.52265
6/15/2017,42901.66667,14573.54294,16970.9305,2698.817951,99.26611665,34342.55795
6/15/2017,42901.70833,15139.47175,17362.92539,2824.228187,100.6768159,35427.30186
6/15/2017,42901.75,15617.54707,17336.27859,2938.943074,100.5301165,35993.29887
6/15/2017,42901.79167,15910.98596,17015.81474,2967.891693,97.39629578,35992.08883
6/15/2017,42901.83333,15831.82351,16381.25334,2932.905265,91.166566,35237.14844
6/15/2017,42901.875,15503.1476,16141.46084,2967.116213,82.0057861,34693.72996
6/15/2017,42901.91667,15109.50446,15435.07817,2822.277481,73.75366652,33440.61363
6/15/2017,42901.95833,13927.53635,14053.25514,2537.642354,64.59968204,30583.03276
6/15/2017,42902,12696.28139,12721.6415,2268.946707,56.80263625,27743.67223
6/16/2017,42902.04167,11907.05849,11659.86322,2117.244036,51.59187909,25735.75817
6/16/2017,42902.08333,11453.11157,10999.75631,1990.986226,48.10764261,24491.96159
6/16/2017,42902.125,11061.24531,10543.78801,1914.318294,45.514088,23564.86627
6/16/2017,42902.16667,10900.13796,10270.88742,1879.002115,44.34255328,23094.37006
6/16/2017,42902.20833,11001.32024,10335.12433,1902.311697,44.63160656,23283.38766
6/16/2017,42902.25,11242.22882,10627.11721,1960.283572,45.89398686,23875.52396
6/16/2017,42902.29167,11625.42396,11146.20292,2073.047927,48.49982874,24893.17553
6/16/2017,42902.33333,12442.67875,11828.56032,2230.034074,52.72377073,26553.99677
6/16/2017,42902.375,12989.36877,12475.42077,2310.440902,57.8990805,27833.12975
6/16/2017,42902.41667,13376.67491,13266.50232,2342.711352,64.32617222,29050.21439
6/16/2017,42902.45833,13790.85422,14203.04926,2415.427301,72.01495802,30481.34621
6/16/2017,42902.5,14260.59461,15033.11112,2491.838623,79.99044866,31865.53534
6/16/2017,42902.54167,14680.64172,15821.99662,2589.126094,88.26458712,33180.02994
6/16/2017,42902.58333,15358.66711,16878.78827,2707.760867,95.54636973,35040.76316
6/16/2017,42902.625,16021.92803,17653.186,2844.558198,101.3626463,36621.03541
6/16/2017,42902.66667,16676.4486,18246.52028,2970.093326,105.3239845,37998.38629
6/16/2017,42902.70833,17226.36797,18404.94908,3062.320035,106.7208759,38800.35838
6/16/2017,42902.75,17605.94031,18315.30846,3136.151888,106.0792689,39163.48078
6/16/2017,42902.79167,17790.99727,17836.4113,3105.325516,102.3148606,38835.04882
6/16/2017,42902.83333,17594.21738,17125.82976,3021.530034,95.17776919,37836.75533
6/16/2017,42902.875,17113.4287,16589.54195,2999.188993,85.24001197,36787.39933
6/16/2017,42902.91667,16580.28811,15909.44496,2855.42513,75.7927738,35420.95049
6/16/2017,42902.95833,15344.07119,14527.03695,2593.568028,66.70089553,32531.37685
6/16/2017,42903,14031.52436,13153.73799,2322.012934,58.9762178,29566.25082
6/17/2017,42903.04167,12889.56679,12148.69693,2121.3855,52.85343704,27212.50226
6/17/2017,42903.08333,12122.20702,11377.9096,1979.380992,48.783758,25528.28188
6/17/2017,42903.125,11538.2335,10822.66495,1906.20573,45.72375144,24312.82852
6/17/2017,42903.16667,11247.31305,10447.62839,1886.836169,44.76638684,23626.54422
6/17/2017,42903.20833,11360.02979,10222.07484,1837.492664,44.25137852,23463.84856
6/17/2017,42903.25,11362.87401,10196.19342,1851.417896,44.43254288,23454.91833
6/17/2017,42903.29167,11499.07796,10143.01874,1879.090409,46.66232719,23567.84978
6/17/2017,42903.33333,11961.24068,10516.18313,1922.068703,51.10129363,24450.59357
6/17/2017,42903.375,12760.57405,11099.04799,2005.680365,56.76320557,25922.06552
6/17/2017,42903.41667,13482.4646,11784.06176,2067.682536,64.34214724,27398.55117
6/17/2017,42903.45833,13768.9509,12646.44721,2148.946874,73.90644762,28638.25123
6/17/2017,42903.5,14017.41748,13556.41621,2219.897296,83.48349662,29877.2142
6/17/2017,42903.54167,14644.85134,14475.42021,2320.135573,92.64785335,31533.05587
6/17/2017,42903.58333,15250.76225,15378.53796,2412.099631,100.3774703,33141.77798
6/17/2017,42903.625,15848.08953,16101.39723,2486.860951,106.3170874,34542.66516
6/17/2017,42903.66667,16517.22762,16717.77633,2593.213347,110.4371246,35938.6546
6/17/2017,42903.70833,17160.34334,17116.79749,2702.829227,112.6676371,37092.63799
6/17/2017,42903.75,17676.16908,17159.20553,2806.594237,112.9992792,37754.9686
6/17/2017,42903.79167,17992.66398,16911.58567,2839.353225,110.4700439,37854.0723
6/17/2017,42903.83333,17833.72025,16227.33292,2797.601371,103.4658928,36962.12052
6/17/2017,42903.875,17340.36239,15761.50291,2806.384877,94.12006585,36002.37014
6/17/2017,42903.91667,16937.20106,15136.28485,2697.556094,84.68446934,34855.72515
6/17/2017,42903.95833,15829.33309,13971.54829,2477.555314,74.89953188,32353.33705
6/17/2017,42904,14501.46426,12726.22306,2239.401966,66.51389187,29533.60312
6/18/2017,42904.04167,13351.65429,11722.3708,2047.048125,59.86251647,27180.93534
6/18/2017,42904.08333,12549.57358,11003.18118,1910.12295,54.97124807,25517.84855
6/18/2017,42904.125,11983.71647,10453.79035,1833.786231,51.10631666,24322.39982
6/18/2017,42904.16667,11583.53706,10080.42426,1818.150198,48.64925748,23530.76138
6/18/2017,42904.20833,11368.57269,9919.545587,1768.44327,47.98334454,23104.54502
6/18/2017,42904.25,11410.79887,9749.905157,1777.056366,47.61418006,22985.37552
6/18/2017,42904.29167,11634.13271,9615.623567,1780.094958,50.76625667,23080.61787
6/18/2017,42904.33333,12165.51845,9932.068225,1830.967083,56.97876938,23985.53286
6/18/2017,42904.375,13228.0843,10469.60453,1860.213909,64.31738022,25622.21996
6/18/2017,42904.41667,14064.05866,11138.79746,1920.539137,73.36088827,27196.75631
6/18/2017,42904.45833,14363.15714,12040.51986,2006.96506,82.81996278,28493.46187
6/18/2017,42904.5,15165.3714,12981.73746,2043.037026,91.82635853,30281.97216
6/18/2017,42904.54167,15924.18688,13904.65872,2091.916995,99.87471647,32020.63772
6/18/2017,42904.58333,16679.07412,14786.19499,2167.992255,107.6945204,33740.95616
6/18/2017,42904.625,17444.08038,15590.93163,2278.838752,113.8700142,35427.72169
6/18/2017,42904.66667,18202.22549,16358.86735,2417.996426,118.7079462,37097.79707
6/18/2017,42904.70833,18782.4492,16817.32031,2573.755171,121.2822211,38294.80739
6/18/2017,42904.75,19166.6157,17060.6312,2712.878568,121.0611944,39061.18676
6/18/2017,42904.79167,19571.16939,16918.93384,2797.6824,118.4838469,39406.26888
6/18/2017,42904.83333,19412.11101,16435.02617,2786.707768,110.8788875,38744.72423
6/18/2017,42904.875,18995.31502,16147.95759,2818.138379,101.6085133,38063.01901
6/18/2017,42904.91667,18468.61246,15592.95044,2711.881244,90.9945238,36864.43839
6/18/2017,42904.95833,17018.70279,14270.35295,2456.949176,79.63102348,33825.6355
6/18/2017,42905,15399.58508,12856.96355,2197.001733,70.66379723,30524.21362
6/19/2017,42905.04167,14111.83723,11837.86247,2019.664989,63.09880058,28032.46338
6/19/2017,42905.08333,13205.08758,11079.60811,1896.205381,57.73542204,26238.63661
6/19/2017,42905.125,12577.48345,10651.61591,1836.566106,54.3044423,25119.9703
6/19/2017,42905.16667,12252.57775,10379.72266,1806.879675,51.808732,24490.98863
6/19/2017,42905.20833,12236.3153,10491.0015,1854.420656,51.46974448,24633.20804
6/19/2017,42905.25,12573.09796,10915.18346,1998.929718,52.8692039,25540.08053
6/19/2017,42905.29167,13327.42983,11575.9103,2102.364149,56.75623289,27062.46122
6/19/2017,42905.33333,14377.01434,12420.98191,2246.204347,64.70328423,29108.90391
6/19/2017,42905.375,15219.39609,13236.84824,2350.541338,73.9895649,30880.77506
6/19/2017,42905.41667,15955.24888,14166.75861,2442.079789,83.67163825,32647.75968
6/19/2017,42905.45833,16876.82865,15210.77984,2519.843771,95.16446593,34702.61765
6/19/2017,42905.5,17746.0541,16112.04701,2603.435195,105.2484741,36566.78456
6/19/2017,42905.54167,18484.27442,16960.53674,2682.566767,114.0849646,38241.46272
6/19/2017,42905.58333,19318.22142,17981.87953,2788.001494,122.0198846,40210.12236
6/19/2017,42905.625,19937.50736,18816.35657,2933.617593,128.0121302,41815.49442
6/19/2017,42905.66667,20343.8471,19483.65928,3112.046445,130.7521073,43070.30494
6/19/2017,42905.70833,20756.60646,19763.28641,3248.249858,130.499694,43898.6429
6/19/2017,42905.75,20860.13216,19769.28982,3338.362072,125.7369721,44093.52061
6/19/2017,42905.79167,20824.56041,19444.51138,3309.544841,121.9269196,43700.54349
6/19/2017,42905.83333,20495.53584,18763.91799,3217.699999,114.908535,42592.06163
6/19/2017,42905.875,19763.54707,18158.53376,3174.745233,105.4341002,41202.25999
6/19/2017,42905.91667,18845.89459,17136.24603,2963.027847,95.12528433,39040.2934
6/19/2017,42905.95833,17141.0449,15452.64538,2627.455093,83.73449774,35304.87925
6/19/2017,42906,15438.66602,13929.4437,2338.274888,73.71321193,31780.09627
6/20/2017,42906.04167,14138.24877,12813.24747,2143.325234,67.12357809,29161.94489
6/20/2017,42906.08333,13248.71061,11983.34595,2041.589929,62.50479596,27336.15142
6/20/2017,42906.125,12599.82737,11397.20414,1975.812437,59.5573207,26032.40184
6/20/2017,42906.16667,12259.63045,11086.81708,1929.206406,57.41729851,25333.07013
6/20/2017,42906.20833,12243.89263,11113.89431,1955.319629,54.50892863,25367.61601
6/20/2017,42906.25,12602.97145,11481.55298,2035.785498,62.41370205,26182.72402
6/20/2017,42906.29167,13293.91101,12033.84002,2163.597474,70.38860727,27561.73693
6/20/2017,42906.33333,14200.77715,12872.27994,2313.879729,79.16760527,29466.10448
6/20/2017,42906.375,14887.27291,13643.46852,2403.612458,89.08328583,31023.43794
6/20/2017,42906.41667,15454.94405,14667.90523,2474.411647,101.6743421,32698.9359
6/20/2017,42906.45833,16217.98004,15767.36784,2564.269329,102.7865252,34652.4035
6/20/2017,42906.5,16960.84207,16828.67931,2695.609249,106.5764513,36591.70699
6/20/2017,42906.54167,17664.15706,17722.91399,2831.357205,115.9674323,38334.39596
6/20/2017,42906.58333,18498.54292,18809.25842,2979.33843,123.4928573,40410.63233
6/20/2017,42906.625,19165.5798,19580.13727,3086.380319,128.2965596,41960.39447
6/20/2017,42906.66667,19644.76146,20127.05048,3172.557832,130.6401635,43075.00994
6/20/2017,42906.70833,20064.16307,20498.39858,3257.529372,129.7737983,43949.86427
6/20/2017,42906.75,20240.69848,20463.70704,3350.051993,128.0409895,44182.49842
6/20/2017,42906.79167,20176.33631,20144.35179,3351.456271,123.5089905,43795.65382
6/20/2017,42906.83333,19697.9201,19403.86392,3251.118282,116.3141432,42469.21639
6/20/2017,42906.875,18986.24523,18842.91037,3193.727606,106.9506804,41129.83389
6/20/2017,42906.91667,18115.91639,17817.99071,2984.221395,95.53701502,39013.66519
6/20/2017,42906.95833,16478.01059,16104.91391,2664.804228,83.59927871,35331.32758
6/20/2017,42907,14909.20516,14435.57928,2388.628176,74.02803574,31807.44026
6/21/2017,42907.04167,13652.43326,13218.94098,2205.367371,66.72041733,29143.46188
6/21/2017,42907.08333,12773.28538,12243.1658,2066.737843,62.13791658,27145.32694
6/21/2017,42907.125,12169.34837,11543.87183,1982.158592,58.92514309,25754.3042
6/21/2017,42907.16667,11845.36732,11140.96208,1950.210404,56.78942887,24993.32955
6/21/2017,42907.20833,11874.77976,11163.73423,1973.298501,55.79446348,25067.60726
6/21/2017,42907.25,12306.77514,11564.05079,2086.991379,56.25493249,26014.07274
6/21/2017,42907.29167,12911.35875,12130.90124,2169.331137,59.94703328,27271.53883
6/21/2017,42907.33333,13711.08355,12985.26082,2307.354582,66.90864042,29070.60773
6/21/2017,42907.375,14722.09335,13859.59343,2409.530884,75.77202425,31066.98974
6/21/2017,42907.41667,15064.25601,14892.623,2489.202739,86.3117815,32532.39409
6/21/2017,42907.45833,15251.3325,15995.61198,2583.419356,94.86052718,33925.22462
6/21/2017,42907.5,15909.04185,17022.56025,2669.094234,103.3044507,35704.00136
6/21/2017,42907.54167,16586.38951,17951.10323,2761.583601,109.3345158,37408.41168
6/21/2017,42907.58333,17520.82273,18854.85468,2851.623944,115.3628675,39342.66646
6/21/2017,42907.625,18458.00627,19516.39245,2921.362387,119.6550638,41015.41716
6/21/2017,42907.66667,19273.27913,20089.66387,3001.023585,122.9335261,42486.90027
6/21/2017,42907.70833,19924.03393,20071.32225,3089.65002,124.1192243,43209.12561
6/21/2017,42907.75,20291.76428,19915.288,3137.683925,124.0505449,43468.78693
6/21/2017,42907.79167,20392.89341,19478.94118,3097.215793,120.3998463,43089.45012
6/21/2017,42907.83333,20132.25516,18745.347,3016.787029,113.2702,42007.65874
6/21/2017,42907.875,19562.62492,18386.90911,3000.821379,102.0817955,41052.43746
6/21/2017,42907.91667,18858.73694,17432.7589,2822.247155,91.12582733,39204.86776
6/21/2017,42907.95833,17240.80802,15710.70769,2540.503912,79.38466743,35571.40413
6/21/2017,42908,15570.64535,14083.54865,2281.137504,69.29666589,32004.62779
6/22/2017,42908.04167,14339.00401,12881.952,2105.113658,63.606146,29389.67506
6/22/2017,42908.08333,13450.5003,12083.2657,1984.987427,59.65609294,27578.40905
6/22/2017,42908.125,12830.73827,11468.80826,1917.224658,56.61695649,26273.38755
6/22/2017,42908.16667,12469.32008,11121.49288,1883.633489,54.46771962,25528.9139
6/22/2017,42908.20833,12482.0823,11135.07449,1914.975495,53.46036611,25585.59298
6/22/2017,42908.25,12863.46745,11490.19434,2048.095444,54.65380898,26456.41099
6/22/2017,42908.29167,13742.40539,12002.98721,2150.904606,58.10471653,27954.40219
6/22/2017,42908.33333,14865.14779,12676.8362,2314.245692,65.63448424,29921.86449
6/22/2017,42908.375,15818.81648,13328.5952,2474.791463,73.51786622,31695.72146
6/22/2017,42908.41667,16756.61205,13978.137,2536.70152,83.11011985,33354.56092
6/22/2017,42908.45833,17663.72158,14558.02672,2435.426914,92.81518302,34749.99096
6/22/2017,42908.5,18506.74629,15074.95692,2321.55646,101.9922356,36005.25206
6/22/2017,42908.54167,18852.98487,15611.93488,2320.219352,110.9502548,36896.08948
6/22/2017,42908.58333,19375.36881,16336.40485,2400.307423,117.897493,38229.97873
6/22/2017,42908.625,20002.45827,16987.38027,2500.522694,122.4408012,39612.80245
6/22/2017,42908.66667,20503.25532,17526.26332,2608.539264,125.8151091,40763.87291
6/22/2017,42908.70833,20801.67322,17872.94027,2710.836513,126.2784126,41511.72936
6/22/2017,42908.75,20850.39901,17661.50482,2776.313757,124.5028179,41412.72055
6/22/2017,42908.79167,20704.5973,17273.18097,2769.669253,121.0393848,40868.48712
6/22/2017,42908.83333,20239.71793,16648.06132,2747.466696,114.3824066,39749.6284
6/22/2017,42908.875,19369.55906,16497.48094,2810.360117,105.0308516,38782.43047
6/22/2017,42908.91667,18531.35497,15699.24609,2688.198777,94.30735699,37013.10639
6/22/2017,42908.95833,16876.44595,14347.06428,2445.772773,83.39513878,33752.67764
6/22/2017,42909,15251.90244,13083.33689,2219.765873,74.78334191,30629.78871
