,Hour Count,Actual: ,Predicted: 
41474,41474,2047,2182.1100121213453
41475,41475,1944,1991.5507313133385
41476,41476,1887,1929.2663810698239
41477,41477,1864,1929.2663810698239
41478,41478,1908,1914.652059676882
41479,41479,2059,1941.9696533082558
41480,41480,2314,2095.216880848116
41481,41481,2465,2272.5924639129817
41482,41482,2538,2436.824337348318
41483,41483,2627,2436.824337348318
41484,41484,2607,2436.824337348318
41485,41485,2394,2436.824337348318
41486,41486,2233,2436.824337348318
41487,41487,2278,2473.37006953334
41488,41488,2360,2323.4644072652395
41489,41489,2486,2320.535939712275
41490,41490,2606,2659.3279390446387
41491,41491,2711,2700.6802402326093
41492,41492,2773,2779.038199739088
41493,41493,2874,2809.8500201840825
41494,41494,2765,2809.8500201840825
41495,41495,2594,2759.0514390591825
41496,41496,2370,2542.9440181450227
41497,41497,2173,2353.121825338172
41498,41498,2050,2182.1100121213453
41499,41499,1953,1991.5507313133385
41500,41500,1883,1929.2663810698239
41501,41501,1855,1929.2663810698239
41502,41502,1899,1941.0522854332546
41503,41503,2051,1943.6817545979695
41504,41504,2290,2096.9237377169725
41505,41505,2368,2272.5924639129817
41506,41506,2410,2436.824337348318
41507,41507,2468,2436.824337348318
41508,41508,2350,2436.824337348318
41509,41509,2226,2426.625477538094
41510,41510,2261,2473.37006953334
41511,41511,2348,2476.647177871625
41512,41512,2456,2490.5883543422133
41513,41513,2595,2566.954052501541
41514,41514,2689,2627.7368013036908
41515,41515,2767,2762.380779017453
41516,41516,2846,2856.311970726996
41517,41517,2914,2846.903976418401
41518,41518,2821,2763.9776445487964
41519,41519,2661,2779.9724802659634
41520,41520,2420,2599.5954885916203
41521,41521,2215,2429.4889551839487
41522,41522,2086,2202.1243573132942
41523,41523,1982,2020.310178030378
41524,41524,1915,1943.4955435584227
41525,41525,1918,2001.106148448497
41526,41526,1918,2001.106148448497
41527,41527,2060,1990.6572501698615
41528,41528,2290,2102.238992064572
41529,41529,2361,2289.5866518732114
41530,41530,2379,2464.1731270937007
41531,41531,2394,2464.1731270937007
41532,41532,2356,2453.9742672834777
41533,41533,2357,2476.647177871625
41534,41534,2430,2521.2352345022496
41535,41535,2534,2595.8071560673798
41536,41536,2665,2611.9334960882593
41537,41537,2809,2647.5543663614976
41538,41538,2929,2786.541521837301
41539,41539,2962,2752.3755935743056
41540,41540,3038,3026.4189407563986
41541,41541,3070,2953.8789539612367
41542,41542,2939,2896.873022231926
41543,41543,2736,2934.936936373714
41544,41544,2506,2667.940311582618
41545,41545,2278,2466.9121554851217
41546,41546,2152,2251.365554130142
41547,41547,2041,2083.64290155468
41548,41548,2035,2038.919459062675
41549,41549,2012,2038.919459062675
41550,41550,2006,2038.919459062675
41551,41551,2098,2048.546193164702
41552,41552,2323,2185.60986249338
41553,41553,2420,2357.3473191348485
41554,41554,2488,2464.1731270937007
41555,41555,2443,2464.1731270937007
41556,41556,2425,2453.9742672834777
41557,41557,2414,2521.2352345022496
41558,41558,2422,2521.2352345022496
41559,41559,2502,2521.2352345022496
41560,41560,2570,2516.9512134311344
41561,41561,2669,2536.5511904120294
41562,41562,2823,2671.301471638895
41563,41563,2919,2752.0549901574136
41564,41564,2925,2868.1403850416186
41565,41565,2934,2827.794711569832
41566,41566,2863,2809.8500201840825
41567,41567,2701,2809.8500201840825
41568,41568,2466,2447.690393404114
41569,41569,2272,2369.7967814185936
41570,41570,2131,2305.4287447765623
41571,41571,2030,1993.9939894385066
41572,41572,1936,1929.2663810698239
41573,41573,1894,1929.2663810698239
41574,41574,1894,1929.2663810698239
41575,41575,1947,1941.9696533082558
41576,41576,2032,1996.2793738347016
41577,41577,2106,1884.7695202935786
41578,41578,2165,2083.6201640473055
41579,41579,2137,2083.6201640473055
41580,41580,2131,2254.2977148799305
41581,41581,2136,2408.9428701477236
41582,41582,2163,2529.1372841542507
41583,41583,2244,2408.9428701477236
41584,41584,2335,2173.163798602161
41585,41585,2474,2755.0889832681005
41586,41586,2611,2730.9420073223237
41587,41587,2711,2626.362884781073
41588,41588,2798,2811.6299288314544
41589,41589,2838,2813.153566800547
41590,41590,2734,2811.2037111319646
41591,41591,2598,2809.8500201840825
41592,41592,2411,2445.283970102269
41593,41593,2226,2369.7967814185936
41594,41594,2086,2052.246135811221
41595,41595,1970,2051.5175586840246
41596,41596,1896,1989.2928706220714
41597,41597,1850,1989.2928706220714
41598,41598,1843,1989.2928706220714
41599,41599,1870,1991.2474356269588
41600,41600,1925,1774.6062900575532
41601,41601,1973,1809.5676341606631
41602,41602,2058,2030.3151761063837
41603,41603,2097,2080.230567922046
41604,41604,2151,2210.0144452899126
41605,41605,2223,2330.9228178693993
41606,41606,2335,2259.3465494957627
41607,41607,2514,2591.8885023521207
41608,41608,2561,2472.053447309232
41609,41609,2698,2845.5884783467045
41610,41610,2791,2949.4209512932543
41611,41611,2850,2781.423430040185
41612,41612,2902,2995.6169858223143
41613,41613,3004,3014.352977916571
41614,41614,2881,2896.8981156999216
41615,41615,2726,3014.352977916571
41616,41616,2499,2810.206583598944
41617,41617,2266,2675.748888398778
41618,41618,2130,2179.0588256806673
41619,41619,2043,2142.2900864118396
41620,41620,1980,2020.0614203155662
41621,41621,1962,2082.367269219464
41622,41622,1997,2059.8588304008986
41623,41623,2171,1943.8898586615128
41624,41624,2434,2309.2245658828715
41625,41625,2547,2390.035076033325
41626,41626,2646,2476.647177871625
41627,41627,2790,2521.2352345022496
41628,41628,2874,2779.3857155136043
41629,41629,3081,3137.008979789186
41630,41630,3198,3303.7543294559205
41631,41631,3231,2526.541608820359
41632,41632,3249,2353.5446542529976
41633,41633,3229,2431.563134577543
41634,41634,3274,3278.9987072525946
41635,41635,3228,3444.4726228447726
41636,41636,3270,3052.8122042803748
41637,41637,3318,3234.400678702313
41638,41638,3165,3078.4507025958214
41639,41639,2935,2917.1322453974776
41640,41640,2642,2856.0429074322824
41641,41641,2393,2744.6158064947304
41642,41642,2233,2386.6252221099844
41643,41643,2148,2250.5445562288483
41644,41644,2073,1966.2196161271859
41645,41645,2001,1966.2196161271859
41646,41646,2036,2031.8473246789974
41647,41647,2179,2121.301349080668
41648,41648,2439,2205.4462826993527
41649,41649,2579,2352.661264072796
41650,41650,2633,2464.1731270937007
41651,41651,2706,2476.647177871625
41652,41652,2782,2256.188241919778
41653,41653,2668,2521.2352345022496
41654,41654,2718,2595.8071560673798
41655,41655,2822,2702.4589404712888
41656,41656,2948,2742.5994629202687
41657,41657,2902,2647.5543663614976
41658,41658,2939,2944.9251469396854
41659,41659,2941,2838.1434637783773
41660,41660,2988,2717.403359814114
41661,41661,3064,2805.5424990779784
41662,41662,2952,2775.0462747763495
41663,41663,2771,2661.3083201876907
41664,41664,2481,2449.1138846321837
41665,41665,2288,2373.00395903707
41666,41666,2150,2155.3239303190903
41667,41667,2045,1985.6475795754875
41668,41668,1971,1933.8074569852622
41669,41669,1942,1871.5907631453188
41670,41670,1983,1936.603816861893
41671,41671,2132,1949.307089100325
41672,41672,2382,2096.9237377169725
41673,41673,2499,2272.5924639129817
41674,41674,2562,2464.1731270937007
41675,41675,2559,2458.417890906597
